iter,case,relation,is_new_relation,classification_source,head_type,tail_type,definition
iter0,case1_name_only,isDessert,True,inferred_from_base_schema,SweetDish,LogicalValue,represents the relationship where a dessert dish is classified as a dessert
iter0,case1_name_only,isEthnicGroup,True,inferred_from_base_schema,Community,Nation,indicates that an ethnic group belongs to a sovereign nation
iter0,case1_name_only,isEthnicGroupIn,True,inferred_from_base_schema,Ethnicity,Nation,a relation between Ethnicity and Nation
iter0,case1_name_only,isFoundationPlace,True,inferred_from_base_schema,FoundationPlace,FoundationPlace,indicates that a FoundationPlace serves as the origin or basis of another FoundationPlace
iter0,case1_name_only,isFrom,True,inferred_from_base_schema,Individual,Thing,indicates that an individual is from a specific entity
iter0,case1_name_only,isHomeTo,True,inferred_from_base_schema,EducationalBuilding,EducationalInstitution,indicates that an educational building houses an educational institution
iter0,case1_name_only,isInhabitedBy,True,inferred_from_base_schema,Nation,Population,indicates that a nation is populated by a specific demographic group
iter0,case1_name_only,isLeaderIn,True,inferred_from_base_schema,Politician,Nation,indicates that a politician leads a nation
iter0,case1_name_only,isLeaderOf,False,inferred_from_base_schema,Politician,Thing,indicates that a politician holds leadership over a specific entity
iter0,case1_name_only,isLocatedAt,True,inferred_from_base_schema,EducationalInstitution,City,indicates that an educational institution is physically situated within a city
iter0,case1_name_only,isLocatedIn,True,inferred_from_base_schema,HistoricalMonument,Municipality,indicates that a historical monument is located within a populated place
iter0,case1_name_only,isLocationOf,True,inferred_from_base_schema,Country,Population,represents the relationship where a country is the location of its population
iter0,case1_name_only,isManagedBy,True,inferred_from_base_schema,City,GovernmentPosition,indicates that a city is managed by a specific government position
iter0,case1_name_only,isMemberOf,True,inferred_from_base_schema,Musician,Band,represents the relationship where a musician is part of a musical group
iter0,case1_name_only,isNationalityOf,True,inferred_from_base_schema,Country,Individual,indicates that a country is the nationality of an individual
iter0,case1_name_only,isNear,True,inferred_from_base_schema,HistoricalMonument,County,indicates that a historical monument is located near another county
iter0,case1_name_only,isPartOf,False,inferred_from_base_schema,City,State,indicates that a city is administratively part of a state
iter0,case1_name_only,isServedAs,True,inferred_from_base_schema,FoodItem,MealComponent,represents the relationship where a food item is part of a meal course
iter0,case1_name_only,isServedBy,False,inferred_from_base_schema,Autodrome,Aerodrome,indicates that an autodrome is served by another location
iter0,case1_name_only,isStarOf,True,inferred_from_base_schema,Actor,TVShow,indicates that an actor performs in a television show
iter0,case1_name_only,isType,True,inferred_from_base_schema,,,
iter0,case1_name_only,isWestOf,True,inferred_from_base_schema,City,County,indicates that a city is located west of a county
iter0,case1_name_only,jobTitle,True,inferred_from_base_schema,MilitaryPerson,MilitaryRole,indicates that a military person holds a specific combat leadership role
iter0,case1_name_only,keyPerson,False,inferred_from_base_schema,PharmaceuticalCompany,Executive,represents the relationship where a pharmaceutical company is led by a high-ranking executive
iter0,case1_name_only,keyPersonAt,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person holds a significant role within a company organization
iter0,case1_name_only,keyPersonFor,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person oversees a company
iter0,case1_name_only,keyPersonIn,True,inferred_from_base_schema,KeyPerson,Company,indicates that a key person holds a significant role within a company organization
iter0,case1_name_only,language,True,inferred_from_base_schema,Nation,ModernLanguage,represents the relationship where a nation employs a modern form of a language
iter0,case1_name_only,lastAired,False,inferred_from_base_schema,Broadcast,EventDate,indicates that a broadcast program concludes on a specific event date
iter0,case1_name_only,lastAiredOn,True,inferred_from_base_schema,Program,Date,indicates that a program was last aired on a specific date
iter0,case1_name_only,lastProducedIn,True,inferred_from_base_schema,Automobile,Year,indicates that an automobile was last manufactured in a specific year
iter0,case1_name_only,lastProducedOn,True,inferred_from_base_schema,Vehicle,Year,represents the relationship where a vehicle was last manufactured in a specific year
iter0,case1_name_only,laterCrewMemberOf,True,inferred_from_base_schema,HistoricalFigure,SpaceMission,indicates that a historical figure serves as a crew member on a space mission
iter0,case1_name_only,leader,False,inferred_from_base_schema,City,Politician,represents the relationship where a city is governed by a political leader
iter0,case1_name_only,leaderName,True,inferred_from_base_schema,City,Leader,represents the relationship where a city is led by a specific person
iter0,case1_name_only,leaderTitle,False,inferred_from_base_schema,City,LeaderTitle,indicates that a city has a leadership role title
iter0,case1_name_only,leadershipTitle,False,inferred_from_base_schema,Country,LeadershipRole,indicates that a country has a specific title for its leadership role
iter0,case1_name_only,league,False,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a specific league
iter0,case1_name_only,leagueTitle,True,inferred_from_base_schema,SportsTeam,League,indicates that a sports team competes in a specific league title
iter0,case1_name_only,length,False,inferred_from_base_schema,Locomotive,Length,represents the relationship where a locomotives physical dimension is defined
iter0,case1_name_only,locatedAboveSeaLevel,True,inferred_from_base_schema,Airport,Altitude,indicates that an airport is at a specific elevation above sea level
iter0,case1_name_only,locatedAt,True,inferred_from_base_schema,EducationalInstitution,Address,represents the specific address or location of an educational institution
iter0,case1_name_only,locatedIn,True,inferred_from_base_schema,HistoricalMonument,County,indicates that a historical monument is geographically located within a county
iter0,case1_name_only,locatedInAdministrativeTerritory,True,inferred_from_base_schema,Location,AdministrativeTerritory,Indicates that a location is located within a specific administrative territorial entity.
iter0,case1_name_only,locatedInCountry,True,inferred_from_base_schema,Location,Country,Indicates that a location is located in a country.
iter0,case1_name_only,location,False,inferred_from_base_schema,Company,City,represents the relationship where a companys physical presence is located within a city
iter0,case1_name_only,locationCity,True,inferred_from_base_schema,BroadcastingCompany,City,indicates that a broadcasting company is headquartered in a specific city
iter0,case1_name_only,locationElevation,True,inferred_from_base_schema,Aerodrome,Elevation,indicates that an aerodrome has a specific elevation above sea level
iter0,case1_name_only,locationInTimezone,True,inferred_from_base_schema,City,Zone,indicates that a city is located in a specific time zone
iter0,case1_name_only,locationOf,True,inferred_from_base_schema,Stadium,FootballClub,indicates that a stadium is associated with a specific football club
iter0,case1_name_only,locationOfBroadcast,True,inferred_from_base_schema,Program,Building,indicates that a program is broadcast from a specific building
iter0,case1_name_only,locationOfDeath,True,inferred_from_base_schema,Country,Country,indicates that a country is the location of an individual's death
iter0,case1_name_only,locationOfFounding,True,inferred_from_base_schema,Company,City,indicates that a company was founded in a specific city location
iter0,case1_name_only,locationOfOccurrence,True,inferred_from_base_schema,Ingredient,Country,indicates that an ingredient is found within a specific country
